Case #1:
1639836 89990
1639836 89991
1639836 109988
1639836 109989
1639836 129986
1639836 129987
1639836 149984
1639836 149985
1639836 169982
1639836 169983
1639836 189980
1639836 189981
1639836 209978
1639836 209979
1639836 229976
1639836 229977
1639836 249974
1639836 249975
1639836 269972
1639836 269973
1639836 289970
1639836 289971
1639836 309968
1639836 309969
1639836 329966
1639836 329967
1639836 349964
1639836 349965
1639836 369962
1639836 369963
1639836 389960
1639836 389961
1639836 409958
1639836 409959
1639836 429956
1639836 429957
1639836 449954
1639836 449955
1639836 469952
1639836 469953
1639836 489950
1639836 489951
1639836 509948
1639836 509949
1639836 529946
1639836 529947
1639836 549944
1639836 549945
1639836 569942
1639836 569943
1639836 589940
1639836 589941
1639836 609938
1639836 609939
1639836 629936
1639836 629937
1659833 9998
1659833 9999
1659833 29996
1659833 29997
1659833 49994
1659833 49995
1659833 69992
1659833 69993
1659833 89990
1659833 89991
1659833 109988
1659833 109989
1659833 129986
1659833 129987
1659833 149984
1659833 149985
1659833 169982
1659833 169983
1659833 189980
1659833 189981
1659833 209978
1659833 209979
1659833 229976
1659833 229977
1659833 249974
1659833 249975
1659833 269972
1659833 269973
1659833 289970
1659833 289971
1659833 309968
1659833 309969
1659833 329966
1659833 329967
1659833 349964
1659833 349965
1659833 369962
1659833 369963
1659833 389960
1659833 389961
1659833 409958
1659833 409959
1659833 429956
1659833 429957
1659833 449954
1659833 449955
1659833 469952
1659833 469953
1659833 489950
1659833 489951
1659833 509948
1659833 509949
1659833 529946
1659833 529947
1659833 549944
1659833 549945
1659833 569942
1659833 569943
1659833 589940
1659833 589941
1659833 609938
1659833 609939
1659833 629936
1659833 629937
1659834 9998
1659834 9999
1659834 29996
1659834 29997
1659834 49994
1659834 49995
1659834 69992
1659834 69993
1659834 89990
1659834 89991
1659834 109988
1659834 109989
1659834 129986
1659834 129987
1659834 149984
1659834 149985
1659834 169982
1659834 169983
1659834 189980
1659834 189981
1659834 209978
1659834 209979
1659834 229976
1659834 229977
1659834 249974
1659834 249975
1659834 269972
1659834 269973
1659834 289970
1659834 289971
1659834 309968
1659834 309969
1659834 329966
1659834 329967
1659834 349964
1659834 349965
1659834 369962
1659834 369963
1659834 389960
1659834 389961
1659834 409958
1659834 409959
1659834 429956
1659834 429957
1659834 449954
1659834 449955
1659834 469952
1659834 469953
1659834 489950
1659834 489951
1659834 509948
1659834 509949
1659834 529946
1659834 529947
1659834 549944
1659834 549945
1659834 569942
1659834 569943
1659834 589940
1659834 589941
1659834 609938
1659834 609939
1659834 629936
1659834 629937
1679831 9998
1679831 9999
1679831 29996
1679831 29997
1679831 49994
1679831 49995
1679831 69992
1679831 69993
1679831 89990
1679831 89991
1679831 109988
1679831 109989
1679831 129986
1679831 129987
1679831 149984
1679831 149985
1679831 169982
1679831 169983
1679831 189980
1679831 189981
1679831 209978
1679831 209979
1679831 229976
1679831 229977
1679831 249974
1679831 249975
1679831 269972
1679831 269973
1679831 289970
1679831 289971
1679831 309968
1679831 309969
1679831 329966
1679831 329967
1679831 349964
1679831 349965
1679831 369962
1679831 369963
1679831 389960
1679831 389961
1679831 409958
1679831 409959
1679831 429956
1679831 429957
1679831 449954
1679831 449955
1679831 469952
1679831 469953
1679831 489950
1679831 489951
1679831 509948
1679831 509949
1679831 529946
1679831 529947
1679831 549944
1679831 549945
1679831 569942
1679831 569943
1679831 589940
1679831 589941
1679831 609938
1679831 609939
1679831 629936
1679831 629937
1679832 9998
1679832 9999
1679832 29996
1679832 29997
1679832 49994
1679832 49995
1679832 69992
1679832 69993
1679832 89990
1679832 89991
1679832 109988
1679832 109989
1679832 129986
1679832 129987
1679832 149984
1679832 149985
1679832 169982
1679832 169983
1679832 189980
1679832 189981
1679832 209978
1679832 209979
1679832 229976
1679832 229977
1679832 249974
1679832 249975
1679832 269972
1679832 269973
1679832 289970
1679832 289971
1679832 309968
1679832 309969
1679832 329966
1679832 329967
1679832 349964
1679832 349965
1679832 369962
1679832 369963
1679832 389960
1679832 389961
1679832 409958
1679832 409959
1679832 429956
1679832 429957
1679832 449954
1679832 449955
1679832 469952
1679832 469953
1679832 489950
1679832 489951
1679832 509948
1679832 509949
1679832 529946
1679832 529947
1679832 549944
1679832 549945
1679832 569942
1679832 569943
1679832 589940
1679832 589941
1679832 609938
1679832 609939
1679832 629936
1679832 629937
1699829 9998
1699829 9999
1699829 29996
1699829 29997
1699829 49994
1699829 49995
1699829 69992
1699829 69993
1699829 89990
1699829 89991
1699829 109988
1699829 109989
1699829 129986
1699829 129987
1699829 149984
1699829 149985
1699829 169982
1699829 169983
1699829 189980
1699829 189981
1699829 209978
1699829 209979
1699829 229976
1699829 229977
1699829 249974
1699829 249975
1699829 269972
1699829 269973
1699829 289970
1699829 289971
1699829 309968
1699829 309969
1699829 329966
1699829 329967
1699829 349964
1699829 349965
1699829 369962
1699829 369963
1699829 389960
1699829 389961
1699829 409958
1699829 409959
1699829 429956
1699829 429957
1699829 449954
1699829 449955
1699829 469952
1699829 469953
1699829 489950
1699829 489951
1699829 509948
1699829 509949
1699829 529946
1699829 529947
1699829 549944
1699829 549945
1699829 569942
1699829 569943
1699829 589940
1699829 589941
1699829 609938
1699829 609939
1699829 629936
1699829 629937
1699830 9998
1699830 9999
1699830 29996
1699830 29997
1699830 49994
1699830 49995
1699830 69992
1699830 69993
1699830 89990
1699830 89991
1699830 109988
1699830 109989
1699830 129986
1699830 129987
1699830 149984
1699830 149985
1699830 169982
1699830 169983
1699830 189980
1699830 189981
1699830 209978
1699830 209979
1699830 229976
1699830 229977
1699830 249974
1699830 249975
1699830 269972
1699830 269973
1699830 289970
1699830 289971
1699830 309968
1699830 309969
1699830 329966
1699830 329967
1699830 349964
1699830 349965
1699830 369962
1699830 369963
1699830 389960
1699830 389961
1699830 409958
1699830 409959
1699830 429956
1699830 429957
1699830 449954
1699830 449955
1699830 469952
1699830 469953
1699830 489950
1699830 489951
1699830 509948
1699830 509949
1699830 529946
1699830 529947
1699830 549944
1699830 549945
1699830 569942
1699830 569943
1699830 589940
1699830 589941
1699830 609938
1699830 609939
1699830 629936
1699830 629937
1719827 9998
1719827 9999
1719827 29996
1719827 29997
1719827 49994
1719827 49995
1719827 69992
1719827 69993
1719827 89990
1719827 89991
1719827 109988
1719827 109989
1719827 129986
1719827 129987
1719827 149984
1719827 149985
1719827 169982
1719827 169983
1719827 189980
1719827 189981
1719827 209978
1719827 209979
1719827 229976
1719827 229977
1719827 249974
1719827 249975
1719827 269972
1719827 269973
1719827 289970
1719827 289971
1719827 309968
1719827 309969
1719827 329966
1719827 329967
1719827 349964
1719827 349965
1719827 369962
1719827 369963
1719827 389960
1719827 389961
1719827 409958
1719827 409959
1719827 429956
1719827 429957
1719827 449954
1719827 449955
1719827 469952
1719827 469953
1719827 489950
1719827 489951
1719827 509948
1719827 509949
1719827 529946
1719827 529947
1719827 549944
1719827 549945
1719827 569942
1719827 569943
1719827 589940
1719827 589941
1719827 609938
1719827 609939
1719827 629936
1719827 629937
1719828 9998
1719828 9999
1719828 29996
1719828 29997
1719828 49994
1719828 49995
1719828 69992
1719828 69993
1719828 89990
1719828 89991
1719828 109988
1719828 109989
1719828 129986
1719828 129987
1719828 149984
1719828 149985
1719828 169982
1719828 169983
1719828 189980
1719828 189981
1719828 209978
1719828 209979
1719828 229976
1719828 229977
1719828 249974
1719828 249975
1719828 269972
1719828 269973
1719828 289970
1719828 289971
1719828 309968
1719828 309969
1719828 329966
1719828 329967
1719828 349964
1719828 349965
1719828 369962
1719828 369963
1719828 389960
1719828 389961
1719828 409958
1719828 409959
1719828 429956
1719828 429957
1719828 449954
1719828 449955
1719828 469952
1719828 469953
1719828 489950
1719828 489951
1719828 509948
1719828 509949
1719828 529946
1719828 529947
1719828 549944
1719828 549945
1719828 569942
1719828 569943
1719828 589940
1719828 589941
1719828 609938
1719828 609939
1719828 629936
1719828 629937
1739825 9998
1739825 9999
1739825 29996
1739825 29997
1739825 49994
1739825 49995
1739825 69992
1739825 69993
1739825 89990
1739825 89991
1739825 109988
1739825 109989
1739825 129986
1739825 129987
1739825 149984
1739825 149985
1739825 169982
1739825 169983
1739825 189980
1739825 189981
1739825 209978
1739825 209979
1739825 229976
1739825 229977
1739825 249974
1739825 249975
1739825 269972
1739825 269973
1739825 289970
1739825 289971
1739825 309968
1739825 309969
1739825 329966
1739825 329967
1739825 349964
1739825 349965
1739825 369962
1739825 369963
1739825 389960
1739825 389961
1739825 409958
1739825 409959
1739825 429956
1739825 429957
1739825 449954
1739825 449955
1739825 469952
1739825 469953
1739825 489950
1739825 489951
1739825 509948
1739825 509949
1739825 529946
1739825 529947
1739825 549944
1739825 549945
1739825 569942
1739825 569943
1739825 589940
1739825 589941
1739825 609938
1739825 609939
1739825 629936
1739825 629937
1739826 9998
1739826 9999
1739826 29996
1739826 29997
1739826 49994
1739826 49995
1739826 69992
1739826 69993
1739826 89990
1739826 89991
1739826 109988
1739826 109989
1739826 129986
1739826 129987
1739826 149984
1739826 149985
1739826 169982
1739826 169983
1739826 189980
1739826 189981
1739826 209978
1739826 209979
1739826 229976
1739826 229977
1739826 249974
1739826 249975
1739826 269972
1739826 269973
1739826 289970
1739826 289971
1739826 309968
1739826 309969
1739826 329966
1739826 329967
1739826 349964
1739826 349965
1739826 369962
1739826 369963
1739826 389960
1739826 389961
1739826 409958
1739826 409959
1739826 429956
1739826 429957
1739826 449954
1739826 449955
1739826 469952
1739826 469953
1739826 489950
1739826 489951
1739826 509948
1739826 509949
1739826 529946
1739826 529947
1739826 549944
1739826 549945
1739826 569942
1739826 569943
1739826 589940
1739826 589941
1739826 609938
1739826 609939
1739826 629936
1739826 629937
1759823 9998
1759823 9999
1759823 29996
1759823 29997
1759823 49994
1759823 49995
1759823 69992
1759823 69993
1759823 89990
1759823 89991
1759823 109988
1759823 109989
1759823 129986
1759823 129987
1759823 149984
1759823 149985
1759823 169982
1759823 169983
1759823 189980
1759823 189981
1759823 209978
1759823 209979
1759823 229976
1759823 229977
1759823 249974
1759823 249975
1759823 269972
1759823 269973
1759823 289970
1759823 289971
1759823 309968
1759823 309969
1759823 329966
1759823 329967
1759823 349964
1759823 349965
1759823 369962
1759823 369963
1759823 389960
1759823 389961
1759823 409958
1759823 409959
1759823 429956
1759823 429957
1759823 449954
1759823 449955
1759823 469952
1759823 469953
1759823 489950
1759823 489951
1759823 509948
1759823 509949
1759823 529946
1759823 529947
1759823 549944
1759823 549945
1759823 569942
1759823 569943
1759823 589940
1759823 589941
1759823 609938
1759823 609939
1759823 629936
1759823 629937
1759824 9998
1759824 9999
1759824 29996
1759824 29997
1759824 49994
1759824 49995
1759824 69992
1759824 69993
1759824 89990
1759824 89991
1759824 109988
1759824 109989
1759824 129986
1759824 129987
1759824 149984
1759824 149985
1759824 169982
1759824 169983
1759824 189980
1759824 189981
1759824 209978
1759824 209979
1759824 229976
1759824 229977
1759824 249974
1759824 249975
1759824 269972
1759824 269973
1759824 289970
1759824 289971
1759824 309968
1759824 309969
1759824 329966
1759824 329967
1759824 349964
1759824 349965
1759824 369962
1759824 369963
1759824 389960
1759824 389961
1759824 409958
1759824 409959
1759824 429956
1759824 429957
1759824 449954
1759824 449955
1759824 469952
1759824 469953
1759824 489950
1759824 489951
1759824 509948
1759824 509949
1759824 529946
1759824 529947
1759824 549944
1759824 549945
1759824 569942
1759824 569943
1759824 589940
1759824 589941
1759824 609938
1759824 609939
1759824 629936
1759824 629937
1779821 9998
1779821 9999
1779821 29996
1779821 29997
1779821 49994
1779821 49995
1779821 69992
1779821 69993
1779821 89990
1779821 89991
1779821 109988
1779821 109989
1779821 129986
1779821 129987
1779821 149984
1779821 149985
1779821 169982
1779821 169983
1779821 189980
1779821 189981
1779821 209978
1779821 209979
1779821 229976
1779821 229977
1779821 249974
1779821 249975
1779821 269972
1779821 269973
1779821 289970
1779821 289971
1779821 309968
1779821 309969
1779821 329966
1779821 329967
1779821 349964
1779821 349965
1779821 369962
1779821 369963
1779821 389960
1779821 389961
1779821 409958
1779821 409959
1779821 429956
1779821 429957
1779821 449954
1779821 449955
1779821 469952
1779821 469953
1779821 489950
1779821 489951
1779821 509948
1779821 509949
1779821 529946
1779821 529947
1779821 549944
1779821 549945
1779821 569942
1779821 569943
1779821 589940
1779821 589941
1779821 609938
1779821 609939
1779821 629936
1779821 629937
1779822 9998
1779822 9999
1779822 29996
1779822 29997
1779822 49994
1779822 49995
1779822 69992
1779822 69993
1779822 89990
1779822 89991
1779822 109988
1779822 109989
1779822 129986
1779822 129987
1779822 149984
1779822 149985
1779822 169982
1779822 169983
1779822 189980
1779822 189981
1779822 209978
1779822 209979
1779822 229976
1779822 229977
1779822 249974
1779822 249975
1779822 269972
1779822 269973
1779822 289970
1779822 289971
1779822 309968
1779822 309969
1779822 329966
1779822 329967
1779822 349964
1779822 349965
1779822 369962
1779822 369963
1779822 389960
1779822 389961
1779822 409958
1779822 409959
1779822 429956
1779822 429957
1779822 449954
1779822 449955
1779822 469952
1779822 469953
1779822 489950
1779822 489951
1779822 509948
1779822 509949
1779822 529946
1779822 529947
1779822 549944
1779822 549945
1779822 569942
1779822 569943
1779822 589940
1779822 589941
1779822 609938
1779822 609939
1779822 629936
1779822 629937
1799819 9998
1799819 9999
1799819 29996
1799819 29997
1799819 49994
1799819 49995
1799819 69992
1799819 69993
1799819 89990
1799819 89991
1799819 109988
1799819 109989
1799819 129986
1799819 129987
1799819 149984
1799819 149985
1799819 169982
1799819 169983
1799819 189980
1799819 189981
1799819 209978
1799819 209979
1799819 229976
1799819 229977
1799819 249974
1799819 249975
1799819 269972
1799819 269973
1799819 289970
1799819 289971
1799819 309968
1799819 309969
1799819 329966
1799819 329967
1799819 349964
1799819 349965
1799819 369962
1799819 369963
1799819 389960
1799819 389961
1799819 409958
1799819 409959
1799819 429956
1799819 429957
1799819 449954
1799819 449955
1799819 469952
1799819 469953
1799819 489950
1799819 489951
1799819 509948
1799819 509949
1799819 529946
1799819 529947
1799819 549944
1799819 549945
1799819 569942
1799819 569943
1799819 589940
1799819 589941
1799819 609938
1799819 609939
1799819 629936
1799819 629937
1799820 9998
1799820 9999
1799820 29996
1799820 29997
1799820 49994
1799820 49995
1799820 69992
1799820 69993
1799820 89990
1799820 89991
1799820 109988
1799820 109989
1799820 129986
1799820 129987
1799820 149984
1799820 149985
1799820 169982
1799820 169983
1799820 189980
1799820 189981
1799820 209978
1799820 209979
1799820 229976
1799820 229977
